Date_Time,NetRad_Wm2,Pressure_kPa,AirTemp1_C,AirTemp2_C,RelHumidity,WindSpeed_kph,WindDirection_Degrees,WindGust_kph,PPT_mm,NetRad_sw_Wm2,SolarRad_Wm2,SoilTemp_C,NetRad_lw_Wm2,SurfaceLevel_mm,OutRad_sw_Wm2,OutRad_lw_Wm2,InRad_lw_Wm2,timeMST,TIMESTAMP_UTC,Evaporation_mm30min,CO2_kgm2s
16-Jul-2018 22:00:00,-67.8216666666667,87.2954558455557,27.912037037037,28.2287037037037,40.7716666666667,17.4264699666667,130.438333333333,22.0345468333333,0,-3.49666666666667,0,31.7666666666667,-64.325,3.302,0.541666666666667,451.195,386.866666666667,0.925347222222222,07/17/2018 04:00,0.033645277,5.14284e-10
16-Jul-2018 22:30:00,-59.6016666666667,87.3406076944446,27.1509259259259,27.4268518518519,43.6283333333333,13.8430062333333,134.958333333333,17.1099664333333,0,-3.56166666666667,0,31.2768518518519,-56.0383333333333,2.83633333333333,0.261666666666667,449.521666666667,393.488333333333,0.946180555555556,07/17/2018 04:30,0.056556295,4.94743e-08
16-Jul-2018 23:00:00,-88.8733333333333,87.3688276000001,26.8722222222222,27.1425925925926,42.315,15.4174772,42.4066666666667,16.89807,0,-4.39333333333333,0,30.837037037037,-84.4833333333333,2.794,0.331666666666667,445.808333333333,361.343333333333,0.967013888888889,07/17/2018 05:00,0.027812486,1.09209e-09
16-Jul-2018 23:30:00,-89.85,87.3688276000001,26.8046296296296,27.0518518518518,40.205,8.43025936666667,56.71,11.0722592,0,-4.41166666666667,0,30.4398148148148,-85.4366666666667,2.794,0.281666666666667,444.775,359.336666666667,0.987847222222222,07/17/2018 05:30,0.02536379,7.27984e-09
17-Jul-2018 00:00:00,-94.2433333333333,87.3688276000001,26.6416666666667,26.7388888888889,47.8483333333333,5.59782096666667,133,7.54244013333333,0,-4.05166666666667,0,30.062037037037,-90.19,2.794,0.00833333333333333,444.475,354.295,0.00868055555555556,07/17/2018 06:00,0.010924782,6.76769e-09
17-Jul-2018 00:30:00,-93.435,87.3688276000001,26.4916666666667,26.2953703703704,42.7583333333333,5.9223712,109.066666666667,7.8777193,0,-3.92666666666667,0,29.7175925925926,-89.5116666666667,2.794,0.0283333333333333,444.105,354.588333333333,0.0295138888888889,07/17/2018 06:30,-0.015231631,-1.36919e-08
17-Jul-2018 01:00:00,-94.8716666666667,87.3688276000001,26.45,26.3703703703704,43.3183333333333,5.46102706666667,43.5983333333333,7.402964,0,-4.80166666666667,0,29.4046296296296,-90.07,3.13266666666667,0.353333333333333,442.745,352.678333333333,0.0503472222222222,07/17/2018 07:00,0.000476507,-1.75667e-10
17-Jul-2018 01:30:00,-93.7816666666667,87.3688276000001,25.3388888888889,25.5777777777778,47.995,10.3158694,127.263333333333,11.6408926666667,0,-4.93166666666667,0,29.1194444444444,-88.8516666666667,3.302,0.438333333333333,438.793333333333,349.941666666667,0.0711805555555556,07/17/2018 07:30,0.012088486,4.57447e-09
17-Jul-2018 02:00:00,-92.7516666666667,87.3688276000001,24.8101851851852,25.0703703703704,50.7433333333333,11.7428175333333,124.873333333333,12.9471403,0,-5.10666666666667,0,28.8453703703704,-87.6433333333333,3.51366666666667,0.663333333333333,436.876666666667,349.233333333333,0.0920138888888889,07/17/2018 08:00,0.011451716,3.2186e-09
17-Jul-2018 02:30:00,-92.4516666666667,87.3688276000001,24.3537037037037,24.6185185185185,52.3316666666667,10.7477089666667,118.228333333333,12.1746571,0,-4.88666666666667,0,28.5675925925926,-87.5683333333333,3.97933333333333,0.485,434.661666666667,347.078333333333,0.112847222222222,07/17/2018 08:30,0.014178104,4.60219e-09
